11.0	485	1
12.0	72	3
12.0	189	4
12.0	191	6
12.0	230	2
12.0	288	4
12.0	300	1
12.0	333	39
12.0	344	8
12.0	377	100
12.0	378	52
12.0	405	1
12.0	407	2
12.0	466	1
12.0	486	40
12.0	487	12
12.0	488	11
12.0	489	11
12.0	490	7
12.0	491	5
12.0	492	5
12.0	493	5
12.0	494	5
12.0	495	5
12.0	496	5
12.0	497	4
12.0	498	4
12.0	499	4
12.0	500	3
12.0	501	3
12.0	502	3
12.0	503	2
12.0	504	2
12.0	505	2
12.0	506	2
12.0	507	2
12.0	508	1
12.0	509	1
12.0	510	1
12.0	511	1
12.0	512	1
12.0	513	1
12.0	514	1
12.0	515	1
12.0	516	1
12.0	517	1
12.0	518	1
12.0	519	1
12.0	520	1
12.0	521	1
12.0	522	1
13.0	55	1
13.0	67	1
13.0	89	100
13.0	173	1
13.0	228	1
13.0	292	1
13.0	295	1
13.0	298	1
13.0	299	1
13.0	300	1
13.0	302	1
13.0	310	1
13.0	316	1
13.0	318	1
13.0	325	1
13.0	328	1
13.0	333	1
13.0	344	1
13.0	349	1
13.0	352	1
13.0	378	1
13.0	461	1
13.0	466	1
13.0	498	1
13.0	523	1
13.0	524	1
13.0	525	1
13.0	526	1
13.0	527	1
13.0	528	1
13.0	529	1
13.0	530	1
13.0	531	1
13.0	532	1
13.0	533	1
13.0	534	1
13.0	535	1
13.0	536	1
13.0	537	1
13.0	538	1
13.0	539	1
13.0	540	1
13.0	541	1
13.0	542	1
13.0	543	1
13.0	544	1
13.0	545	1
13.0	546	1
13.0	547	1
13.0	548	1
14.0	549	100
14.0	550	47
14.0	551	38
14.0	552	38
14.0	553	37
14.0	554	36
14.0	555	35
14.0	556	32
14.0	557	32
14.0	558	26
14.0	559	26
14.0	560	25
14.0	561	19
14.0	562	17
14.0	563	16
14.0	564	12
14.0	565	11
14.0	566	11
14.0	567	11
14.0	568	10
14.0	569	9
14.0	570	9
14.0	571	8
14.0	572	8
14.0	573	8
14.0	574	8
14.0	575	8
14.0	576	7
14.0	577	7
14.0	578	6
14.0	579	6
14.0	580	5
14.0	581	5
14.0	582	5
14.0	583	5
14.0	584	5
14.0	585	5
14.0	586	4
14.0	587	4
14.0	588	3
14.0	589	3
14.0	590	3
14.0	591	2
14.0	592	2
14.0	593	2
14.0	594	2
14.0	595	1
14.0	596	1
14.0	597	1
14.0	598	1
15.0	69	3
15.0	154	57
15.0	159	8
15.0	197	41
15.0	203	14
15.0	205	28
15.0	212	3
15.0	215	4
15.0	218	3
15.0	222	2
15.0	227	57
15.0	233	26
15.0	266	3
15.0	429	16
15.0	511	56
15.0	599	100
15.0	600	67
15.0	601	37
15.0	602	35
15.0	603	29
15.0	604	29
15.0	605	27
15.0	606	27
15.0	607	24
15.0	608	21
15.0	609	20
15.0	610	20
15.0	611	20
15.0	612	17
15.0	613	17
15.0	614	14
15.0	615	14
15.0	616	14
15.0	617	13
15.0	618	13
15.0	619	13
15.0	620	12
15.0	621	9
15.0	622	9
15.0	623	8
15.0	624	8
15.0	625	7
15.0	626	5
15.0	627	4
15.0	628	4
15.0	629	4
15.0	630	1
15.0	631	1
15.0	632	1
15.0	633	1
16.0	89	94
16.0	161	43
16.0	346	17
16.0	386	3
16.0	532	16
16.0	634	100
16.0	635	81
16.0	636	64
16.0	637	49
16.0	638	47
16.0	639	43
16.0	640	34
16.0	641	34
16.0	642	34
16.0	643	31
16.0	644	31
16.0	645	23
16.0	646	23
16.0	647	23
16.0	648	21
16.0	649	16
16.0	650	16
16.0	651	15
16.0	652	13
16.0	653	12
16.0	654	11
16.0	655	11
16.0	656	11
16.0	657	10
16.0	658	8
16.0	659	7
16.0	660	5
16.0	661	4
16.0	662	4
16.0	663	4
16.0	664	3
16.0	665	2
16.0	666	2
16.0	667	2
16.0	668	2
16.0	669	2
16.0	670	2
16.0	671	1
16.0	672	1
16.0	673	1
16.0	674	1
16.0	675	1
16.0	676	1
16.0	677	1
16.0	678	1
17.0	56	1
17.0	67	2
17.0	89	8
17.0	229	4
17.0	230	1
17.0	288	1
17.0	289	1
17.0	292	1
17.0	298	1
17.0	300	7
17.0	306	1
17.0	324	2
17.0	325	1
17.0	344	12
17.0	403	1
17.0	461	7
17.0	464	2
17.0	466	6
17.0	498	10
17.0	526	1
17.0	528	2
17.0	538	1
17.0	544	3
17.0	548	10
17.0	679	100
17.0	680	6
17.0	681	6
17.0	682	4
17.0	683	3
17.0	684	3
17.0	685	2
17.0	686	2
17.0	687	2
17.0	688	2
17.0	689	2
17.0	690	1
17.0	691	1
17.0	692	1
17.0	693	1
17.0	694	1
17.0	695	1
17.0	696	1
17.0	697	1
17.0	698	1
17.0	699	1
17.0	700	1
17.0	701	1
17.0	702	1
17.0	703	1
17.0	704	1
18.0	56	1
18.0	65	4
18.0	71	12
18.0	72	12
18.0	88	5
18.0	163	3
18.0	174	8
18.0	190	19
18.0	220	23
18.0	227	23
18.0	230	12
18.0	378	2
18.0	389	11
18.0	511	17
18.0	533	20
18.0	705	100
18.0	706	34
18.0	707	33
18.0	708	26
18.0	709	25
18.0	710	24
18.0	711	22
18.0	712	18
18.0	713	17
18.0	714	13
18.0	715	13
18.0	716	12
18.0	717	10
18.0	718	10
18.0	719	10
18.0	720	8
18.0	721	7
18.0	722	6
18.0	723	6
18.0	724	4
18.0	725	4
18.0	726	4
18.0	727	4
18.0	728	4
18.0	729	4
18.0	730	3
18.0	731	3
18.0	732	3
18.0	733	3
18.0	734	2
18.0	735	2
18.0	736	1
18.0	737	1
18.0	738	1
18.0	739	1
20.0	56	2
20.0	88	2
20.0	141	100
20.0	163	3
20.0	201	3
20.0	504	7
20.0	512	22
20.0	743	44
20.0	744	32
20.0	745	24
20.0	746	22
20.0	747	20
20.0	748	20
20.0	749	19
20.0	750	17
20.0	751	17
20.0	752	16
20.0	753	12
20.0	754	10
20.0	755	9
20.0	756	9
20.0	757	8
20.0	758	8
20.0	759	8
20.0	760	7
20.0	761	6
20.0	762	6
20.0	763	5
20.0	764	5
20.0	765	4
20.0	766	4
20.0	767	4
20.0	768	3
20.0	769	3
20.0	770	3
20.0	771	2
20.0	772	2
20.0	773	2
20.0	774	1
20.0	775	1
20.0	776	1
20.0	777	1
20.0	778	1
20.0	779	1
20.0	780	1
20.0	781	1
20.0	782	1
20.0	783	1
20.0	784	1
20.0	785	1
21.0	55	88
21.0	67	3
21.0	71	1
21.0	89	7
21.0	288	9
21.0	289	100
21.0	292	8
21.0	293	11
21.0	295	2
21.0	298	2
21.0	299	10
21.0	300	4
21.0	302	1
21.0	306	1
21.0	310	2
21.0	318	3
21.0	325	3
21.0	352	1
21.0	461	8
21.0	465	1
21.0	466	3
21.0	476	8
21.0	523	2
21.0	531	2
21.0	535	41
21.0	543	3
21.0	660	2
21.0	674	3
21.0	679	2
21.0	681	1
21.0	686	15
21.0	701	14
21.0	786	14
21.0	787	8
21.0	788	8
21.0	789	7
21.0	790	6
21.0	791	4
21.0	792	4
21.0	793	3
21.0	794	3
21.0	795	2
21.0	796	2
21.0	797	2
21.0	798	2
21.0	799	1
21.0	800	1
21.0	801	1
21.0	802	1
21.0	803	1
22.0	412	3
22.0	503	100
22.0	514	8
22.0	804	57
22.0	805	36
22.0	806	35
22.0	807	32
22.0	808	32
22.0	809	31
22.0	810	29
22.0	811	29
22.0	812	23
22.0	813	22
22.0	814	20
22.0	815	17
22.0	816	16
22.0	817	14
22.0	818	12
22.0	819	12
22.0	820	12
22.0	821	10
22.0	822	10
22.0	823	9
22.0	824	8
22.0	825	7
22.0	826	7
22.0	827	7
22.0	828	5
22.0	829	5
22.0	830	5
22.0	831	4
22.0	832	4
22.0	833	4
22.0	834	4
22.0	835	3
22.0	836	3
22.0	837	3
22.0	838	3
22.0	839	2
22.0	840	2
22.0	841	2
22.0	842	1
22.0	843	1
22.0	844	1
22.0	845	1
22.0	846	1
22.0	847	1
22.0	848	1
22.0	849	1
22.0	850	1
23.0	7	4
23.0	72	59
23.0	152	8
23.0	159	11
23.0	163	1
23.0	181	7
23.0	220	1
23.0	226	7
23.0	227	2
23.0	233	10
23.0	420	1
23.0	436	5
23.0	511	23
23.0	599	20
23.0	615	1
23.0	707	3
23.0	851	100
23.0	852	31
23.0	853	24
23.0	854	15
23.0	855	11
23.0	856	5
23.0	857	5
23.0	858	5
23.0	859	5
23.0	860	4
23.0	861	4
23.0	862	4
23.0	863	4
23.0	864	3
23.0	865	3
23.0	866	3
23.0	867	3
23.0	868	3
23.0	869	3
23.0	870	3
23.0	871	2
23.0	872	2
23.0	873	2
23.0	874	2
23.0	875	1
23.0	876	1
23.0	877	1
23.0	878	1
23.0	879	1
23.0	880	1
23.0	881	1
23.0	882	1
23.0	883	1
23.0	884	1
24.0	55	85
24.0	67	100
24.0	89	4
24.0	157	2
24.0	167	16
24.0	229	31
24.0	257	12
24.0	258	2
24.0	285	3
24.0	288	4
24.0	289	12
24.0	291	2
24.0	295	2
24.0	298	13
24.0	300	20
24.0	301	1
24.0	302	10
24.0	310	4
24.0	316	25
24.0	333	1
24.0	340	5
24.0	425	7
24.0	437	6
24.0	526	3
24.0	689	20
24.0	690	1
24.0	709	7
24.0	786	20
24.0	789	62
24.0	885	36
24.0	886	25
24.0	887	17
24.0	888	11
24.0	889	10
24.0	890	7
24.0	891	6
24.0	892	5
24.0	893	4
24.0	894	4
24.0	895	4
24.0	896	4
24.0	897	3
24.0	898	2
24.0	899	2
24.0	900	2
24.0	901	2
24.0	902	2
24.0	903	1
24.0	904	1
24.0	905	1
25.0	55	4
25.0	67	7
25.0	89	8
25.0	155	6
25.0	157	55
25.0	288	5
25.0	289	53
25.0	290	1
25.0	292	12
25.0	293	1
25.0	294	3
25.0	295	8
25.0	296	58
25.0	302	2
25.0	308	5
25.0	309	6
25.0	310	1
25.0	311	1
25.0	314	3
25.0	318	12
25.0	325	6
25.0	328	4
25.0	329	12
25.0	331	3
25.0	349	6
25.0	350	37
25.0	352	5
25.0	354	23
25.0	455	99
25.0	459	1
25.0	462	1
25.0	469	10
25.0	476	57
25.0	484	4
25.0	531	4
25.0	543	1
25.0	701	2
25.0	786	18
25.0	800	4
25.0	906	99
25.0	907	7
25.0	908	5
25.0	909	4
25.0	910	3
25.0	911	2
25.0	912	1
25.0	913	1
25.0	914	1
25.0	915	1
25.0	916	1
26.0	6	12
26.0	25	2
26.0	511	44
26.0	707	5
26.0	718	4
26.0	841	1
26.0	917	100
26.0	918	54
26.0	919	44
26.0	920	39
26.0	921	32
26.0	922	29
26.0	923	28
26.0	924	27
26.0	925	26
26.0	926	18
26.0	927	18
26.0	928	16
26.0	929	15
26.0	930	14
26.0	931	11
26.0	932	10
26.0	933	10
26.0	934	9
26.0	935	9
26.0	936	7
26.0	937	6
26.0	938	6
26.0	939	6
26.0	940	6
26.0	941	6
26.0	942	5
26.0	943	5
26.0	944	4
26.0	945	4
26.0	946	4
26.0	947	4
26.0	948	3
26.0	949	3
26.0	950	3
26.0	951	3
26.0	952	3
26.0	953	2
26.0	954	2
26.0	955	2
26.0	956	2
26.0	957	1
26.0	958	1
26.0	959	1
26.0	960	1
27.0	51	8
27.0	67	17
27.0	152	41
27.0	172	14
27.0	183	28
27.0	328	8
27.0	348	8
27.0	423	100
27.0	463	29
27.0	548	25
27.0	614	13
27.0	641	9
27.0	644	4
27.0	689	7
27.0	701	45
27.0	703	48
27.0	726	27
27.0	861	4
27.0	917	7
27.0	961	48
27.0	962	40
27.0	963	36
27.0	964	33
27.0	965	29
27.0	966	23
27.0	967	21
27.0	968	16
27.0	969	15
27.0	970	13
27.0	971	13
27.0	972	12
27.0	973	12
27.0	974	12
27.0	975	11
27.0	976	10
27.0	977	7
27.0	978	5
27.0	979	4
27.0	980	4
27.0	981	3
27.0	982	3
27.0	983	3
27.0	984	2
27.0	985	2
27.0	986	2
27.0	987	2
27.0	988	1
27.0	989	1
27.0	990	1
27.0	991	1
28.0	51	15
28.0	59	5
28.0	61	5
28.0	72	5
28.0	85	35
28.0	91	20
28.0	100	35
28.0	193	100
28.0	366	15
28.0	905	1
28.0	992	55
28.0	993	45
28.0	994	40
28.0	995	40
28.0	996	35
28.0	997	30
28.0	998	30
28.0	999	25
28.0	1000	25
28.0	1001	20
28.0	1002	20
28.0	1003	20
28.0	1004	15
28.0	1005	15
28.0	1006	10
28.0	1007	10
28.0	1008	10
28.0	1009	10
28.0	1010	10
28.0	1011	10
28.0	1012	5
28.0	1013	5
28.0	1014	5
28.0	1015	5
28.0	1016	5
28.0	1017	5
28.0	1018	5
28.0	1019	1
28.0	1020	1
28.0	1021	1
28.0	1022	1
28.0	1023	1
28.0	1024	1
28.0	1025	1
28.0	1026	1
28.0	1027	1
28.0	1028	1
28.0	1029	1
28.0	1030	1
28.0	1031	1
29.0	55	20
29.0	89	7
29.0	161	1
29.0	209	1
29.0	288	1
29.0	289	3
29.0	292	1
29.0	300	3
29.0	302	5
29.0	317	1
29.0	318	1
29.0	328	2
29.0	333	16
29.0	378	1
29.0	455	1
29.0	461	1
29.0	464	1
29.0	466	24
29.0	472	3
29.0	481	2
29.0	498	22
29.0	500	2
29.0	528	6
29.0	531	1
29.0	534	1
29.0	537	9
29.0	543	2
29.0	679	14
29.0	686	7
29.0	687	100
29.0	704	12
29.0	706	1
29.0	908	1
29.0	951	2
29.0	966	1
29.0	1032	14
29.0	1033	8
29.0	1034	7
29.0	1035	6
29.0	1036	5
29.0	1037	4
29.0	1038	3
29.0	1039	3
29.0	1040	3
29.0	1041	2
29.0	1042	2
29.0	1043	2
29.0	1044	1
29.0	1045	1
29.0	1046	1
30.0	89	35
30.0	190	3
30.0	228	8
30.0	229	5
30.0	230	11
30.0	234	6
30.0	288	8
30.0	289	70
30.0	291	2
30.0	295	7
30.0	300	27
30.0	304	10
30.0	315	21
30.0	318	14
30.0	321	36
30.0	325	4
30.0	333	27
30.0	344	5
30.0	355	1
30.0	455	2
30.0	456	4
30.0	461	78
30.0	465	7
30.0	471	1
30.0	481	7
30.0	498	92
30.0	521	30
30.0	538	2
30.0	646	2
30.0	679	15
30.0	680	8
30.0	687	4
30.0	793	30
30.0	908	1
30.0	951	3
30.0	966	1
30.0	1043	11
30.0	1047	100
30.0	1048	82
30.0	1049	12
30.0	1050	9
30.0	1051	6
30.0	1052	5
30.0	1053	4
30.0	1054	4
30.0	1055	4
30.0	1056	2
30.0	1057	2
30.0	1058	1
30.0	1059	1
31.0	30	1
31.0	55	1
31.0	56	2
31.0	59	1
31.0	67	1
31.0	72	99
31.0	77	1
31.0	159	1
31.0	227	1
31.0	238	1
31.0	289	3
31.0	515	1
31.0	534	2
31.0	603	1
31.0	757	1
31.0	875	1
31.0	880	3
31.0	959	1
31.0	972	3
31.0	1001	8
31.0	1028	1
31.0	1060	5
31.0	1061	5
31.0	1062	3
31.0	1063	3
31.0	1064	3
31.0	1065	2
31.0	1066	2
31.0	1067	2
31.0	1068	1
31.0	1069	1
31.0	1070	1
31.0	1071	1
31.0	1072	1
31.0	1073	1
31.0	1074	1
31.0	1075	1
31.0	1076	1
31.0	1077	1
31.0	1078	1
31.0	1079	1
31.0	1080	1
31.0	1081	1
31.0	1082	1
31.0	1083	1
31.0	1084	1
31.0	1085	1
31.0	1086	1
31.0	1087	1
31.0	1088	1
32.0	72	3
32.0	88	14
32.0	154	6
32.0	155	3
32.0	159	4
32.0	170	6
32.0	173	93
32.0	190	33
32.0	196	1
32.0	200	3
32.0	203	65
32.0	217	1
32.0	220	4
32.0	227	8
32.0	230	1
32.0	234	4
32.0	377	1
32.0	418	3
32.0	428	6
32.0	429	14
32.0	441	21
32.0	447	4
32.0	493	2
32.0	533	4
32.0	599	2
32.0	620	2
32.0	808	1
32.0	851	100
32.0	857	3
32.0	875	3
32.0	1089	40
32.0	1090	24
32.0	1091	11
32.0	1092	7
32.0	1093	6
32.0	1094	6
32.0	1095	4
32.0	1096	4
32.0	1097	4
32.0	1098	2
32.0	1099	2
32.0	1100	2
32.0	1101	2
32.0	1102	2
32.0	1103	1
32.0	1104	1
32.0	1105	1
32.0	1106	1
32.0	1107	1
32.0	1108	1
33.0	56	30
33.0	152	24
33.0	183	15
33.0	188	38
33.0	233	43
33.0	418	30
33.0	607	4
33.0	614	30
33.0	632	5
33.0	964	18
33.0	968	6
33.0	977	6
33.0	1098	25
33.0	1109	100
33.0	1110	97
33.0	1111	68
33.0	1112	61
33.0	1113	41
33.0	1114	41
33.0	1115	38
33.0	1116	37
33.0	1117	27
33.0	1118	26
33.0	1119	22
33.0	1120	22
33.0	1121	19
33.0	1122	16
33.0	1123	16
33.0	1124	16
33.0	1125	13
33.0	1126	13
33.0	1127	12
33.0	1128	9
33.0	1129	9
33.0	1130	8
33.0	1131	8
33.0	1132	7
33.0	1133	6
33.0	1134	5
33.0	1135	4
33.0	1136	4
33.0	1137	4
33.0	1138	2
33.0	1139	2
33.0	1140	1
33.0	1141	1
33.0	1142	1
33.0	1143	1
33.0	1144	1
33.0	1145	1
34.0	1	1
34.0	53	1
34.0	59	35
34.0	70	5
34.0	72	47
34.0	163	34
34.0	173	17
34.0	196	11
34.0	199	38
34.0	220	6
34.0	225	25
34.0	226	6
34.0	227	20
34.0	229	2
34.0	390	76
34.0	397	6
34.0	416	100
34.0	418	8
34.0	430	1
34.0	441	57
34.0	511	2
34.0	599	34
34.0	622	7
34.0	717	45
34.0	851	10
34.0	959	6
34.0	1109	1
34.0	1146	53
34.0	1147	44
34.0	1148	22
34.0	1149	17
34.0	1150	16
34.0	1151	14
34.0	1152	9
34.0	1153	9
34.0	1154	6
34.0	1155	5
34.0	1156	4
34.0	1157	4
34.0	1158	4
34.0	1159	3
34.0	1160	3
34.0	1161	3
34.0	1162	1
34.0	1163	1
34.0	1164	1
34.0	1165	1
34.0	1166	1
34.0	1167	1
34.0	1168	1
35.0	186	1
35.0	212	100
35.0	444	1
35.0	920	1
35.0	964	1
35.0	1169	67
35.0	1170	34
35.0	1171	1
35.0	1172	1
35.0	1173	1
35.0	1174	1
35.0	1175	1
35.0	1176	1
35.0	1177	1
35.0	1178	1
36.0	45	6
36.0	198	2
36.0	209	1
36.0	230	1
36.0	333	6
36.0	430	16
36.0	464	4
36.0	470	8
36.0	481	5
36.0	488	9
36.0	493	28
36.0	497	42
36.0	500	20
36.0	537	1
36.0	540	30
36.0	687	100
36.0	768	91
36.0	779	36
36.0	805	55
36.0	808	66
36.0	816	91
36.0	966	9
36.0	1035	7
36.0	1043	5
36.0	1046	55
36.0	1047	65
36.0	1091	9
36.0	1179	69
36.0	1180	51
36.0	1181	40
36.0	1182	38
36.0	1183	37
36.0	1184	34
36.0	1185	33
36.0	1186	25
36.0	1187	23
36.0	1188	21
36.0	1189	19
36.0	1190	18
36.0	1191	14
36.0	1192	10
36.0	1193	8
36.0	1194	7
36.0	1195	5
36.0	1196	5
36.0	1197	4
36.0	1198	3
36.0	1199	2
36.0	1200	1
36.0	1201	1
37.0	157	19
37.0	227	20
37.0	233	19
37.0	374	4
37.0	565	6
37.0	578	10
37.0	599	9
37.0	631	100
37.0	845	6
37.0	875	3
37.0	1098	6
37.0	1112	1
37.0	1150	6
37.0	1202	27
37.0	1203	22
37.0	1204	10
37.0	1205	9
37.0	1206	9
37.0	1207	9
37.0	1208	8
37.0	1209	8
37.0	1210	7
37.0	1211	7
37.0	1212	7
37.0	1213	7
37.0	1214	6
37.0	1215	6
37.0	1216	5
37.0	1217	5
37.0	1218	5
37.0	1219	5
37.0	1220	5
37.0	1221	5
37.0	1222	4
37.0	1223	4
37.0	1224	4
37.0	1225	4
37.0	1226	4
37.0	1227	3
37.0	1228	3
37.0	1229	2
37.0	1230	2
37.0	1231	1
37.0	1232	1
37.0	1233	1
37.0	1234	1
37.0	1235	1
37.0	1236	1
37.0	1237	1
37.0	1238	1
38.0	56	3
38.0	65	100
38.0	88	26
